Place ID,Visit Link,Place Name,Image Link,Description,Package,Rating,Best time,city,state,Predicted_Tag,combined_text,similarity
124991,https://www.holidify.com/places/bangalore/fun-world-sightseeing-124991.html,"Fun World, Bangalore",https://www.holidify.com/images/cmsuploads/compressed/800px-Fun_world_bangalore_20181108205627_20181108210006.jpg,"Fun World Amusement Park is one of the most popular amusement parks in Bangalore situated in the neighborhood of JC Nagar. Sprawling over 22 acres of land, the park has both water rides and regular rides. Besides the locker rooms, changing areas and several pools, the theme park also has a food court, a green garden and food court to satiate your taste buds.",5000,4.0,Throughout the year,Malleshwaram,Bangalore,Amusement & Theme Park,"Fun World, Bangalore Fun World Amusement Park is one of the most popular amusement parks in Bangalore situated in the neighborhood of JC Nagar. Sprawling over 22 acres of land, the park has both water rides and regular rides. Besides the locker rooms, changing areas and several pools, the theme park also has a food court, a green garden and food court to satiate your taste buds. Amusement & Theme Park Throughout the year Malleshwaram Bangalore",0.21255156
120814,https://www.holidify.com/places/bangalore/art-of-living-international-centre-sightseeing-120814.html,Art of Living International Centre,https://www.holidify.com/images/cmsuploads/compressed/Vishalakshi_Mantap_Night_20180317113948.jpg,"Located 21 kms southwest of Bangalore on Kanakpura Road atop Panchagiri Hills, Art of Living Centre is the headquarter of the spiritual, cultural organization Art of Living Foundation, established by Sri Sri Ravi Shankar. Constructed in 1986, the ashram focuses at creating a stress-free society through its multitudinous programmes which include yoga, meditation, Ayurveda treatments etc.",5000,4.6,Throughout the year,Bangalore,Karnataka,Temple,"Art of Living International Centre Located 21 kms southwest of Bangalore on Kanakpura Road atop Panchagiri Hills, Art of Living Centre is the headquarter of the spiritual, cultural organization Art of Living Foundation, established by Sri Sri Ravi Shankar. Constructed in 1986, the ashram focuses at creating a stress-free society through its multitudinous programmes which include yoga, meditation, Ayurveda treatments etc. Temple Throughout the year Bangalore Karnataka",0.05273754
1290,https://www.holidify.com/places/bangalore/hal-aerospace-museum-sightseeing-1290.html,HAL Aerospace Museum,https://www.holidify.com/images/cmsuploads/compressed/attr_wiki_2046_20190221182114jpg,"HAL Aerospace Museum is one of the major public attractions of Bangalore. Inaugurated in 2001 at the Hindustan Aeronautics Limited premises, the museum was established with an objective of educating the public about everything the journey of HAL, one of Asia's largest and most important aeronautical companies, had to offer - be it historical, scientific or academic.",5000,4.1,Throughout the year,Marathahalli,Bangalore,Monument,"HAL Aerospace Museum HAL Aerospace Museum is one of the major public attractions of Bangalore. Inaugurated in 2001 at the Hindustan Aeronautics Limited premises, the museum was established with an objective of educating the public about everything the journey of HAL, one of Asia's largest and most important aeronautical companies, had to offer - be it historical, scientific or academic. Monument Throughout the year Marathahalli Bangalore",0.05971477
120820,https://www.holidify.com/places/bangalore/devanahalli-fort-sightseeing-120820.html,Devanahalli Fort,https://media.holidify.com/images/cmsuploads/compressed/5f903e5a8c97b6651e532c66_1603288666876_20241202141114.jpg,"Known for its historical significance and archaeological brilliance, Devanahalli Fort is located 35 kms north of the city of Bangalore. The fort is a living example of the extensive battles fought and won and of the royal families. Lately in ruins, the fort once was the birthplace and residence of the great warrior Tipu Sultan. Sprawling over a vast area of 20 acres, the building is essentially made of stone and mortar.",5000,3.8,Throughout the year,Bangalore,Karnataka,Forts & Palaces,"Devanahalli Fort Known for its historical significance and archaeological brilliance, Devanahalli Fort is located 35 kms north of the city of Bangalore. The fort is a living example of the extensive battles fought and won and of the royal families. Lately in ruins, the fort once was the birthplace and residence of the great warrior Tipu Sultan. Sprawling over a vast area of 20 acres, the building is essentially made of stone and mortar. Forts & Palaces Throughout the year Bangalore Karnataka",0.13759038
1283,https://www.holidify.com/places/bangalore/chunchi-falls-sightseeing-1283.html,Chunchi Falls,https://media.holidify.com/images/cmsuploads/compressed/licensed-image2_20250109225219_20250109225249.jpg,"Chunchi falls, is an almost 50 feet high cascade of falls, which is fed by the river Arkavati. Located at a distance of 83km from Bangalore, Chunchi Falls lies en route to Mekedatu and Sangama in Karnataka. Mekedatu is a rocky valley, while Sangama is the meeting point of three rivers. This spot is extremely popular as a picnic spot. It derived its name from a tribal couple, Chuncha and Chunchi.",5000,3.8,Throughout the year,Bangalore,Karnataka,Cultural Village,"Chunchi Falls Chunchi falls, is an almost 50 feet high cascade of falls, which is fed by the river Arkavati. Located at a distance of 83km from Bangalore, Chunchi Falls lies en route to Mekedatu and Sangama in Karnataka. Mekedatu is a rocky valley, while Sangama is the meeting point of three rivers. This spot is extremely popular as a picnic spot. It derived its name from a tribal couple, Chuncha and Chunchi. Cultural Village Throughout the year Bangalore Karnataka",0.1517142
1268534,https://www.holidify.com/places/bangalore/microflight-bangalore-sightseeing-1268534.html,Jakkur Aerodome,https://www.holidify.com/images/cmsuploads/compressed/Evektor_EV-97_Eurostar_(G-HMCA)_of_the_RAF_Halton_Microlight_Flying_Club_arrives_RIAT_Fairford_17July2017_arp(1)_20180703135322.jpg,"The Jakkur Aerodrome is a general aviation aerodrome located in Jakkur, a suburb of Bangalore, Karnataka, India that offers microflight service. It is owned and operated by the Government of Karnataka and is a well-liked aviation spot for travelers and aviation enthusiasts searching for a once-in-a-lifetime aviation adventure.",5000,4.2,Throughout the year,Bangalore,Karnataka,Amusement & Theme Park,"Jakkur Aerodome The Jakkur Aerodrome is a general aviation aerodrome located in Jakkur, a suburb of Bangalore, Karnataka, India that offers microflight service. It is owned and operated by the Government of Karnataka and is a well-liked aviation spot for travelers and aviation enthusiasts searching for a once-in-a-lifetime aviation adventure. Amusement & Theme Park Throughout the year Bangalore Karnataka",0.15602046
1289,https://www.holidify.com/places/bangalore/go-karting-sightseeing-1289.html,"Go-Karting, Bangalore",https://www.holidify.com/images/cmsuploads/compressed/k1_20170920164112.PNG,"Go Karting is an adrenaline-pumping activity best for those who are racing enthusiasts. The activity involves driving a vehicle called the Go Kart for a particular distance or a limited number of laps. Simulating the thrills of professional racing on a smaller level, this activity will set your heart on pace and will thrill you to the fullest.",5000,4.0,Throughout the year,Bangalore,Karnataka,Adventure Zone,"Go-Karting, Bangalore Go Karting is an adrenaline-pumping activity best for those who are racing enthusiasts. The activity involves driving a vehicle called the Go Kart for a particular distance or a limited number of laps. Simulating the thrills of professional racing on a smaller level, this activity will set your heart on pace and will thrill you to the fullest. Adventure Zone Throughout the year Bangalore Karnataka",0.06480132
124440,https://www.holidify.com/places/bangalore/muthyala-maduvu-sightseeing-124440.html,Muthyala Maduvu (Pearl Valley),https://www.holidify.com/images/cmsuploads/compressed/waterfallscomingfromforestabove149375_20200602145834_20200602145909.jpg,"Muthyala Maduvu, popularly known as Pearl Valley is located around 40 kilometres away from Bengaluru and around 5 kilometres from Anekal. This beautiful picnic spot is located within a valley which is nestled amidst the hills. Pearl Valley is rich in flora and fauna, and houses many exotic species of birds, owning to the waterfall.",5000,3.9,Throughout the year,Bangalore,Karnataka,Wildlife,"Muthyala Maduvu (Pearl Valley) Muthyala Maduvu, popularly known as Pearl Valley is located around 40 kilometres away from Bengaluru and around 5 kilometres from Anekal. This beautiful picnic spot is located within a valley which is nestled amidst the hills. Pearl Valley is rich in flora and fauna, and houses many exotic species of birds, owning to the waterfall. Wildlife Throughout the year Bangalore Karnataka",0.14908561
1282,https://www.holidify.com/places/bangalore/bull-temple-sightseeing-1282.html,Bull Temple,https://www.holidify.com/images/cmsuploads/compressed/3560_20190222111237jpg,"The Bull Temple, also known as Nandi Temple, is one of the oldest temples in the city of Bengaluru. The temple is popularly called as 'Dodda Basavana Gudi' by the locals and is the biggest temple dedicated to Nandi in the world. Nandi, the bull, is the mount or 'vahana' of Lord Shiva and the guardian deity of Lord Shiva's abode, Kailashagiri; according to Hindu traditions.",5000,3.9,Throughout the year,Jayanagar,Bangalore,Temple,"Bull Temple The Bull Temple, also known as Nandi Temple, is one of the oldest temples in the city of Bengaluru. The temple is popularly called as 'Dodda Basavana Gudi' by the locals and is the biggest temple dedicated to Nandi in the world. Nandi, the bull, is the mount or 'vahana' of Lord Shiva and the guardian deity of Lord Shiva's abode, Kailashagiri; according to Hindu traditions. Temple Throughout the year Jayanagar Bangalore",0.040111147
1296,https://www.holidify.com/places/bangalore/lumbini-gardens-sightseeing-1296.html,Lumbini Gardens,https://media.holidify.com/images/cmsuploads/compressed/licensed-image_20250110212336_20250110212408.jpg,"Lumbini Gardens, located along the scenic Nagawara Lake in Bangalore, is a popular recreational destination offering a mix of relaxation and adventure. Known for its serene ambiance and picturesque setting, the gardens feature a variety of attractions, including a wave pool, boating facilities, and a children’s play area.",5000,4.1,Throughout the year,Hebbal,Bangalore,Lake,"Lumbini Gardens Lumbini Gardens, located along the scenic Nagawara Lake in Bangalore, is a popular recreational destination offering a mix of relaxation and adventure. Known for its serene ambiance and picturesque setting, the gardens feature a variety of attractions, including a wave pool, boating facilities, and a children’s play area. Lake Throughout the year Hebbal Bangalore",0.24485347
